Well Name,Wellbore Name,Operation Name,Rig Name,Start Date,Start Time,End Time,Tour,Duration (s),Duration (hr),Rig State,Internal Rig State,Hole Start Depth MD,Hole End Depth MD,Bit Start Depth MD,Bit End Depth MD,Description,Class Code,Phase Code,Task Code,User Code
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,1:38:40 PM,1:48:41 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,1:48:42 PM,1:58:43 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,1:58:44 PM,2:08:45 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,2:08:46 PM,2:18:47 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,2:18:48 PM,2:28:49 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,2:28:50 PM,2:38:51 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,2:38:52 PM,2:48:53 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,2:48:54 PM,2:58:55 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,2:58:56 PM,3:08:57 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,3:08:58 PM,3:18:59 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,3:19:00 PM,3:29:01 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,3:29:02 PM,3:39:03 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,3:39:04 PM,3:49:05 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,3:49:06 PM,3:59:07 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,3:59:08 PM,4:09:09 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,4:09:10 PM,4:19:11 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,4:19:12 PM,4:29:13 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,4:29:14 PM,4:39:15 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,4:39:16 PM,4:49:17 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,4:49:18 PM,4:59:19 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Well Name,Wellbore Name,Operation Name,Rig Name,Start Date,Start Time,End Time,Tour,Duration (s),Duration (hr),Rig State,Internal Rig State,Hole Start Depth MD,Hole End Depth MD,Bit Start Depth MD,Bit End Depth MD,Description,Class Code,Phase Code,Task Code,User Code
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,4:59:20 PM,5:09:21 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,5:09:22 PM,5:19:23 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,154.8,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,5:19:24 PM,5:29:25 PM,Day Tour,601,0.167,10,10,584.8,584.8,154.8,155.1,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,5:29:26 PM,5:39:27 PM,Day Tour,601,0.167,10,10,584.8,584.8,155.1,155.5,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,5:33:50 PM,6:00:00 PM,Day Tour,"1,570",0.436,2,2,584.8,584.8,155.5,191.6,[2] Tripping In,P,DR,RHO,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,5:39:28 PM,5:49:29 PM,Day Tour,601,0.167,10,10,584.8,584.8,155.5,165.2,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,5:49:30 PM,5:59:31 PM,Day Tour,601,0.167,10,10,584.8,584.8,165.2,165.4,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,5:59:32 PM,6:00:00 PM,Day Tour,28,0.008,10,10,584.8,584.8,165.4,174.6,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,6:00:00 PM,6:09:33 PM,Day Tour,573,0.159,10,10,584.8,584.8,165.4,174.6,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,6:00:00 PM,6:25:25 PM,Day Tour,"1,525",0.424,2,2,584.8,584.8,155.5,191.6,[2] Tripping In,P,DR,RHO,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,6:03:44 PM,6:04:02 PM,Night Tour,18,0.005,42,42,584.8,584.8,155.5,174.6,[42] Slips to Slips - Trip In,P,DR,P21,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,6:04:03 PM,6:08:52 PM,Night Tour,289,0.08,22,22,584.8,584.8,169.5,174.6,[22] In-Slip - Trip-In,P,DR,P11,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,6:09:34 PM,6:19:35 PM,Night Tour,601,0.167,10,10,584.8,584.8,174.6,181.5,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,6:15:13 PM,6:20:04 PM,Night Tour,291,0.081,22,22,584.8,584.8,183.6,181.5,[22] In-Slip - Trip-In,P,DR,P11,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,6:19:36 PM,6:23:12 PM,Night Tour,216,0.06,10,10,584.8,584.8,181.5,190.5,[10] Surface,TP,DR,OTH,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,6:22:50 PM,6:23:16 PM,Night Tour,26,0.007,42,42,584.8,584.8,181.5,191.2,[42] Slips to Slips - Trip In,P,DR,P21,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,6:23:17 PM,6:25:24 PM,Night Tour,127,0.035,22,22,584.8,584.8,190.9,191.6,[22] In-Slip - Trip-In,P,DR,P11,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,6:25:26 PM,6:38:33 PM,Night Tour,787,0.219,2,2,584.8,584.8,191.6,210.6,[2] Tripping In,P,DR,RHO,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,6:31:06 PM,6:36:42 PM,Night Tour,336,0.093,42,42,584.8,584.8,191.6,210.6,[42] Slips to Slips - Trip In,P,DR,P21,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,6:36:43 PM,6:38:32 PM,Night Tour,109,0.03,22,22,584.8,584.8,210.4,210.6,[22] In-Slip - Trip-In,P,DR,P11,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,6:38:34 PM,6:56:09 PM,Night Tour,"1,055",0.293,2,2,584.8,584.8,210.6,229.4,[2] Tripping In,P,DR,RHO,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,6:40:04 PM,6:40:36 PM,Night Tour,32,0.009,42,42,584.8,584.8,210.6,229.4,[42] Slips to Slips - Trip In,P,DR,P21,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,6:40:37 PM,6:56:08 PM,Night Tour,931,0.259,22,22,584.8,584.8,229.2,229.4,[22] In-Slip - Trip-In,P,DR,P11,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,7:02:02 PM,7:08:01 PM,Night Tour,359,0.1,2,2,584.8,584.8,248.2,267.2,[2] Tripping In,P,DR,RHO,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,7:05:36 PM,7:07:30 PM,Night Tour,114,0.032,42,42,584.8,584.8,248.2,267.0,[42] Slips to Slips - Trip In,P,DR,P21,
Well Name,Wellbore Name,Operation Name,Rig Name,Start Date,Start Time,End Time,Tour,Duration (s),Duration (hr),Rig State,Internal Rig State,Hole Start Depth MD,Hole End Depth MD,Bit Start Depth MD,Bit End Depth MD,Description,Class Code,Phase Code,Task Code,User Code
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,7:07:31 PM,7:08:00 PM,Night Tour,29,0.008,22,22,584.8,584.8,267.1,267.2,[22] In-Slip - Trip-In,P,DR,P11,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,8:17:27 PM,8:40:02 PM,Night Tour,"1,355",0.376,2,2,584.8,584.8,515.4,542.2,[2] Tripping In,P,DR,RHO,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,8:18:36 PM,8:40:01 PM,Night Tour,"1,285",0.357,22,22,584.8,584.8,523.7,542.2,[22] In-Slip - Trip-In,P,DR,P11,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,8:26:03 PM,8:37:11 PM,Night Tour,668,0.186,42,42,584.8,584.8,523.8,542.2,[42] Slips to Slips - Trip In,P,DR,P21,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,8:27:05 PM,8:36:59 PM,Night Tour,594,0.165,4,4,584.8,584.8,523.6,542.0,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,8:27:05 PM,8:32:23 PM,Night Tour,318,0.088,17,17,584.8,584.8,523.6,526.5,[17] Circulating Static,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,8:44:07 PM,8:54:08 PM,Night Tour,601,0.167,4,4,584.8,584.8,541.9,552.7,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,8:46:09 PM,8:48:13 PM,Night Tour,124,0.034,18,18,584.8,584.8,542.2,549.8,[18] Wash Down,P,DR,WCW,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,8:48:13 PM,8:54:08 PM,Night Tour,355,0.099,23,23,584.8,584.8,549.8,552.7,[23] Rotating,P,DR,P50,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,8:54:09 PM,9:04:10 PM,Night Tour,601,0.167,4,4,584.8,584.8,552.7,559.8,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,8:54:09 PM,8:58:09 PM,Night Tour,240,0.067,23,23,584.8,584.8,552.7,559.8,[23] Rotating,P,DR,P50,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,9:04:11 PM,9:14:12 PM,Night Tour,601,0.167,4,4,584.8,584.8,559.8,559.6,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,9:14:13 PM,9:24:14 PM,Night Tour,601,0.167,4,4,584.8,584.8,559.6,559.6,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,9:24:15 PM,9:34:16 PM,Night Tour,601,0.167,4,4,584.8,584.8,559.6,560.1,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,9:31:49 PM,9:34:16 PM,Night Tour,147,0.041,23,23,584.8,584.8,559.6,560.1,[23] Rotating,P,DR,P50,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,9:34:17 PM,9:44:18 PM,Night Tour,601,0.167,4,4,584.8,584.8,560.1,560.4,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,9:34:17 PM,9:44:18 PM,Night Tour,601,0.167,23,23,584.8,584.8,560.1,560.4,[23] Rotating,P,DR,P50,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,9:44:19 PM,9:54:20 PM,Night Tour,601,0.167,23,23,584.8,584.8,560.4,560.6,[23] Rotating,P,DR,P50,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,9:44:19 PM,9:54:20 PM,Night Tour,601,0.167,4,4,584.8,584.8,560.4,560.6,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,9:54:21 PM,10:04:22 PM,Night Tour,601,0.167,23,23,584.8,584.8,560.6,560.6,[23] Rotating,P,DR,P50,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,9:54:21 PM,10:04:22 PM,Night Tour,601,0.167,4,4,584.8,584.8,560.6,560.6,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,10:04:23 PM,10:14:24 PM,Night Tour,601,0.167,23,23,584.8,584.8,560.6,560.9,[23] Rotating,P,DR,P50,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,10:04:23 PM,10:14:24 PM,Night Tour,601,0.167,4,4,584.8,584.8,560.6,560.9,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,10:14:25 PM,10:24:26 PM,Night Tour,601,0.167,23,23,584.8,584.8,560.9,560.5,[23] Rotating,P,DR,P50,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,10:14:25 PM,10:24:26 PM,Night Tour,601,0.167,4,4,584.8,584.8,560.9,560.5,[4] Circulating,P,DR,CIM,
Well Name,Wellbore Name,Operation Name,Rig Name,Start Date,Start Time,End Time,Tour,Duration (s),Duration (hr),Rig State,Internal Rig State,Hole Start Depth MD,Hole End Depth MD,Bit Start Depth MD,Bit End Depth MD,Description,Class Code,Phase Code,Task Code,User Code
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,10:24:27 PM,10:34:28 PM,Night Tour,601,0.167,4,4,584.8,584.8,560.6,561.0,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,10:24:27 PM,10:34:28 PM,Night Tour,601,0.167,23,23,584.8,584.8,560.6,561.0,[23] Rotating,P,DR,P50,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,10:34:29 PM,10:44:30 PM,Night Tour,601,0.167,4,4,584.8,584.8,561.0,561.1,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,10:34:29 PM,10:44:30 PM,Night Tour,601,0.167,23,23,584.8,584.8,561.0,561.1,[23] Rotating,P,DR,P50,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,10:44:31 PM,10:54:32 PM,Night Tour,601,0.167,4,4,584.8,584.8,561.1,561.4,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,10:44:31 PM,10:54:32 PM,Night Tour,601,0.167,23,23,584.8,584.8,561.1,561.4,[23] Rotating,P,DR,P50,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,10:54:33 PM,10:59:54 PM,Night Tour,321,0.089,4,4,584.8,584.8,561.4,561.1,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,10:54:33 PM,10:58:51 PM,Night Tour,258,0.072,17,17,584.8,584.8,561.4,559.8,[17] Circulating Static,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,10:54:33 PM,10:59:49 PM,Night Tour,316,0.088,23,23,584.8,584.8,561.4,561.1,[23] Rotating,P,DR,P50,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,11:05:17 PM,11:15:18 PM,Night Tour,601,0.167,4,4,584.8,584.8,561.0,562.5,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,11:05:32 PM,11:15:18 PM,Night Tour,586,0.163,23,23,584.8,584.8,561.0,562.5,[23] Rotating,P,DR,P50,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,11:15:19 PM,11:25:20 PM,Night Tour,601,0.167,4,4,584.8,584.8,562.5,564.3,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,11:15:19 PM,11:25:20 PM,Night Tour,601,0.167,23,23,584.8,584.8,562.5,564.3,[23] Rotating,P,DR,P50,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,11:25:21 PM,11:35:22 PM,Night Tour,601,0.167,4,4,584.8,584.8,564.3,566.5,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,11:25:21 PM,11:35:22 PM,Night Tour,601,0.167,23,23,584.8,584.8,564.3,566.5,[23] Rotating,P,DR,P50,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,11:35:23 PM,11:45:24 PM,Night Tour,601,0.167,4,4,584.8,584.8,566.5,568.5,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,11:35:23 PM,11:45:24 PM,Night Tour,601,0.167,23,23,584.8,584.8,566.5,568.5,[23] Rotating,P,DR,P50,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,11:45:24 PM,11:53:42 PM,Night Tour,498,0.138,17,17,584.8,584.8,568.5,567.9,[17] Circulating Static,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,11:45:24 PM,11:55:25 PM,Night Tour,601,0.167,23,23,584.8,584.8,568.5,567.3,[23] Rotating,P,DR,P50,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,11:45:24 PM,11:55:25 PM,Night Tour,601,0.167,4,4,584.8,584.8,568.5,567.3,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,11:55:25 PM,11:59:59 PM,Night Tour,274,0.076,4,4,584.8,584.8,567.6,563.9,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/8/19,11:55:25 PM,11:59:59 PM,Night Tour,274,0.076,23,23,584.8,584.8,567.6,563.9,[23] Rotating,P,DR,P50,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/9/19,12:00:00 AM,12:05:26 AM,Night Tour,326,0.091,4,4,584.8,584.8,563.9,570.8,[4] Circulating,P,DR,CIM,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/9/19,12:00:00 AM,12:05:26 AM,Night Tour,326,0.091,23,23,584.8,584.8,563.9,570.8,[23] Rotating,P,DR,P50,
Land Well 2,Land Well 2,Land Well 2,DPM Rig 3,1/9/19,12:05:27 AM,12:15:28 AM,Night Tour,601,0.167,23,23,584.8,584.8,570.8,573.2,[23] Rotating,P,DR,P50,
